,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
452,0,0,-0.1629330040665884,1,-0.19279671062120385,1,1
453,0,0,-0.07758308051153942,1,0.5931233173759344,2,2
454,0,0,-0.4189827747317353,0,0.26295973883751134,1,2
455,1,1,-0.5896826218418333,1,0.6559591236420116,2,2
456,0,0,0.007766843043509548,1,0.13783931758839274,1,1
457,0,0,-0.07758308051153942,1,-0.013869521266212985,1,0
458,1,1,-0.7603824689519312,1,-0.761941081161562,1,2
459,0,0,-0.33363285117668634,0,0.22770974392717647,1,2
460,0,0,0.09311676659855851,1,0.08697223632537787,1,2
461,0,0,0.007766843043509548,1,-0.41245956051293314,1,1
462,1,1,-0.1629330040665884,1,1.0820562326326117,2,0
463,0,0,0.1784666901536075,1,-0.37802322892517487,1,2
464,0,0,-0.1629330040665884,1,-0.3966324965286204,1,2
465,0,0,2.3122147790298317,2,0.45598167671584533,1,1
466,1,1,-0.5896826218418333,1,-1.1758857347214213,0,0
467,0,0,-0.33363285117668634,0,0.8939162746897374,1,1
468,1,1,-0.8457323925069802,1,-0.17284883561609998,1,1
469,0,0,-0.07758308051153942,1,-0.4754790972066889,0,0
470,0,1,-1.187132086727176,1,0.31080839164580654,1,0
471,1,1,-1.101782163172127,1,-0.8192387273933275,1,2
472,0,0,-0.6750325453968822,0,-1.6362354448721013,0,0
473,0,0,0.007766843043509548,1,0.25324827337450023,2,2
474,0,1,-0.24828292762163737,1,-0.27859882034710454,1,0
475,1,1,-0.8457323925069802,1,-0.08465823033037763,1,2
476,0,0,-1.0164322396170782,0,0.25862895018508747,1,0
477,0,0,-0.9310823160620291,0,0.6941750525991579,1,2
478,0,0,0.26381661370865644,1,-0.718843172268956,0,0
479,0,0,0.6905662314839013,1,-0.3061846317028469,1,1
480,1,1,-1.101782163172127,1,-0.5830138918065711,0,0
481,0,0,-0.8457323925069802,0,-0.5166609602106468,1,0
482,1,1,1.800115237699538,2,1.7554282500746377,1,1
483,1,1,-0.5043326982867843,1,0.5193424270610042,1,0
484,0,0,0.6905662314839013,1,0.3231183303002719,1,2
485,0,0,0.9466160021490482,1,0.7124956009591086,2,2
486,0,0,1.373365619924293,1,0.26421960462730737,1,2
487,1,1,2.2268648554747825,2,0.8311329628315683,1,2
488,0,0,-0.07758308051153942,1,-0.9428368108131092,0,0
489,0,0,-0.8457323925069802,0,-0.1690429910427578,1,1
490,0,0,-0.8457323925069802,0,-0.5681842215725137,1,1
491,1,1,0.5198663843738034,2,2.5852598502869584,2,2
492,1,1,-0.7603824689519312,1,-0.1823503234474784,1,0
493,0,0,0.1784666901536075,1,-0.4752953667790103,1,0
494,0,0,0.26381661370865644,1,-1.0360143848501076,0,0
495,0,1,-1.357831933837274,1,-0.3458179096735138,1,2
496,0,0,-0.5896826218418333,0,2.661612966589389,2,2
497,0,0,0.34916653726370545,1,-0.3629835810594847,1,0
498,0,1,-0.33363285117668634,1,-1.0728392119976875,0,0
499,0,1,-0.6750325453968822,1,0.22692232780855395,1,0
500,1,1,-0.7603824689519312,1,-0.061455702034967336,1,1
501,0,0,0.5198663843738034,1,0.6635970599926501,1,1
502,0,1,1.1173158492591462,2,0.6169820257701968,1,2
503,0,0,0.1784666901536075,1,0.09272037399132228,1,0
504,1,1,-1.0164322396170782,1,-0.6070563306285122,1,0
505,0,0,-0.7603824689519312,0,-1.49213829516418,0,0
506,0,0,0.007766843043509548,1,0.9296649664751999,1,2
507,0,0,-0.1629330040665884,1,2.2160141850609043,2,2
508,0,1,-0.6750325453968822,1,-0.5771870125287645,1,2
509,0,0,0.7759161550389503,1,2.648016914941173,2,2
510,0,0,-0.8457323925069802,0,-0.8642526821745816,1,2
511,0,0,-0.33363285117668634,0,1.0383021436411537,2,2
512,0,0,-0.8457323925069802,0,0.0940064869850724,1,2
513,0,1,-1.357831933837274,1,-0.7170846096040324,1,0
514,0,0,1.544065467034391,1,0.09896720853239428,1,0
515,1,1,0.09311676659855851,1,-0.48553177632110306,1,0
516,0,0,0.34916653726370545,1,-1.2068311881832865,0,0
517,1,1,-1.101782163172127,1,0.8637057429385867,1,1
518,0,0,0.6052163079288523,1,-0.04208526551685332,1,2
519,0,0,0.007766843043509548,1,-0.6697346536708648,1,2
520,0,0,0.6905662314839013,1,0.7090047228332154,1,2
521,1,1,-1.0164322396170782,1,-0.1073883089546144,1,1
522,0,0,1.458715543479342,1,1.3036351284129892,1,1
523,1,1,-1.101782163172127,1,0.30109692618279543,1,1
524,1,1,-0.8457323925069802,1,-1.1400583013240966,0,0
525,0,0,-0.5043326982867843,0,1.2716922812008689,1,2
526,1,1,-0.4189827747317353,1,-0.02426341403203026,1,0
527,0,0,0.5198663843738034,1,-1.1291919588871058,0,0
528,0,1,-0.4189827747317353,1,-0.2903575677185342,1,1
529,0,0,0.4345164608187544,1,-1.3620309051637853,0,0
530,0,0,-0.33363285117668634,0,-0.12090561899096768,1,0
531,1,1,-0.6750325453968822,1,0.4260861114121436,1,1
532,0,1,0.4345164608187544,1,-0.2822996761046304,1,0
533,0,1,-0.8457323925069802,1,-0.2904100621264424,1,1
534,0,0,-0.9310823160620291,0,-0.29405842347606004,1,2
535,0,1,-0.24828292762163737,1,0.22826093521021223,1,1
536,1,1,3.3364138616904193,3,1.2902753016003603,2,1
537,1,1,0.09311676659855851,1,0.5073737020579419,1,1
538,0,0,0.5198663843738034,1,2.0229922471825703,2,2
539,1,1,0.7759161550389503,2,-0.018174062714682766,0,0
540,0,1,-1.101782163172127,1,-0.41516302252020376,1,1
541,0,0,2.056165008364685,2,0.16841731019490064,1,0
542,0,0,-0.4189827747317353,0,0.649213592225812,1,0
543,0,0,-0.1629330040665884,1,-0.4813059764844955,0,1
544,0,0,2.1415149319197337,2,-0.7938576811697282,0,0
545,0,0,0.6052163079288523,1,-0.3636660083622909,1,1
546,1,1,0.09311676659855851,1,-0.12948845468395315,1,2
547,0,0,-0.33363285117668634,0,-0.5388136003478936,1,2
548,1,1,-1.0164322396170782,1,-1.5408531057029597,0,0
549,0,0,-0.07758308051153942,1,1.3649223496457754,1,1
550,1,1,-1.101782163172127,1,-0.6811521873908913,1,1
551,0,0,0.7759161550389503,1,-0.2954495252856265,0,0
552,0,1,-0.1629330040665884,1,0.9559646648371921,1,0
553,0,0,-0.7603824689519312,0,0.05870399766682937,1,2
554,1,1,2.6536144732500277,3,1.3149214261132454,2,0
555,0,0,-1.187132086727176,0,-0.567633030289478,1,0
556,1,1,-0.6750325453968822,1,0.3371343372117528,1,2
557,1,1,-0.5896826218418333,1,0.45411812523510536,1,2
558,0,0,-0.7603824689519312,0,-0.13954113379836733,1,0
559,0,0,-0.4189827747317353,0,-1.016197745864774,0,0
560,0,0,1.1173158492591462,1,0.17293182927500308,1,1
561,0,0,-1.0164322396170782,0,-1.4952354652307618,0,0
562,1,1,-0.5896826218418333,1,-0.1619562459751551,1,0
563,0,0,0.09311676659855851,1,2.532739195174836,1,1
564,0,0,0.09311676659855851,1,1.385762629585318,2,2
565,1,1,-1.101782163172127,1,0.04975370111848671,1,0
566,0,1,0.007766843043509548,1,-0.41999250804775523,1,0
567,0,0,-0.1629330040665884,1,0.8245974090470015,1,1
568,0,0,0.4345164608187544,1,0.4973997645553899,1,0
569,1,1,-0.4189827747317353,1,0.9382215549642312,1,1
570,1,1,-1.101782163172127,1,-0.904647129059917,0,0
571,0,0,0.1784666901536075,1,0.6960123568759438,1,0
572,1,1,-0.8457323925069802,1,1.2870731427179622,2,0
573,1,1,-1.187132086727176,1,-1.5373884747810207,0,0
574,0,0,-0.7603824689519312,0,-1.3131061169933727,0,0
575,1,1,-1.0164322396170782,1,-0.20867626901342468,1,1
576,1,1,-0.7603824689519312,1,0.12613306462487126,1,0
577,1,1,-0.24828292762163737,1,-0.23718073250755994,1,2
578,0,1,-0.7603824689519312,1,-0.007360214685600144,1,1
579,0,1,-0.7603824689519312,1,-1.5054718747728546,0,0
580,0,0,-0.5043326982867843,0,-0.46944224029724957,1,1
581,0,0,1.1173158492591462,1,-0.33794374848728853,0,0
582,1,1,-0.8457323925069802,1,-0.5195743998495501,1,1
583,0,0,-0.24828292762163737,1,-0.8594231966470302,0,0
584,1,1,1.373365619924293,2,0.9999549786642369,2,1
585,1,1,-1.357831933837274,1,-0.481148493260771,1,2
586,0,0,0.007766843043509548,1,-0.14082724679211744,1,0
587,0,0,-1.272482010282225,0,-1.6227968764476102,0,0
588,0,1,0.9466160021490482,2,-1.0161452514568659,0,0
589,0,0,2.056165008364685,2,0.22232906711658923,1,1
590,1,1,1.885465161254587,2,-0.889686222806089,0,0
591,1,1,0.5198663843738034,2,0.19705300970880632,1,2
592,1,1,0.007766843043509548,1,0.011773996996927117,0,0
593,1,1,-1.357831933837274,1,-0.861260500923816,0,0
594,0,0,0.34916653726370545,1,0.3672398801470872,2,2
595,1,1,-0.33363285117668634,1,-0.7059557951275008,0,0
596,1,1,-1.101782163172127,1,-0.5687616600595036,1,1
597,0,0,0.007766843043509548,1,-0.32867848549149686,0,0
598,0,0,-0.4189827747317353,0,-0.2515904474783521,1,0
599,0,0,-0.33363285117668634,0,0.04350686657741471,1,2
600,1,1,0.7759161550389503,2,0.3515965465904531,1,0
601,1,1,-0.5043326982867843,1,-0.3180221206861388,1,2
602,1,1,-0.1629330040665884,1,-0.7901043310042942,0,0
603,1,1,-0.6750325453968822,1,0.803835870719321,2,2
604,1,1,-1.101782163172127,1,-0.13841250402834174,1,1
605,0,0,-1.187132086727176,0,0.28201520890817633,1,1
606,0,0,3.2510639381353705,2,1.877372759645312,2,1
607,1,1,1.2026657728141952,2,0.8968034671246866,1,2
608,0,0,-0.24828292762163737,1,-0.392117977448518,1,2
609,0,0,0.7759161550389503,1,-0.33009583450501745,1,0
610,1,1,-1.187132086727176,1,-0.4120133580457137,1,1
611,1,1,1.0319659257040972,2,-0.05686244134300263,0,0
612,1,1,-0.5896826218418333,1,1.1023978156970269,1,2
613,1,1,-1.187132086727176,1,-0.037885712884199875,1,2
614,1,1,-1.187132086727176,1,-0.4975005013241654,1,0
615,0,0,1.0319659257040972,1,3.5038594942719916,2,1
616,0,0,-0.7603824689519312,0,2.2964093707722637,2,2
617,0,0,0.09311676659855851,1,0.101066984848721,1,0
618,1,1,-1.272482010282225,1,0.4835937352755417,1,0
619,0,1,1.1173158492591462,2,-1.1196642238517733,0,0
620,0,0,-0.7603824689519312,0,0.12188101758430964,1,1
621,0,0,-0.33363285117668634,0,-0.5443517603822053,1,2
622,0,1,0.1784666901536075,1,0.26238230035052146,1,2
623,1,1,-1.187132086727176,1,-0.48490184342620507,1,2
624,0,0,2.4829146261399297,2,0.416217162725408,1,1
625,0,0,-0.07758308051153942,1,-0.36839050507402604,1,1
626,0,0,0.4345164608187544,1,0.26419335742335326,1,2
627,0,0,-0.5896826218418333,0,-0.04003798360843477,1,1
628,0,0,0.007766843043509548,1,0.8810288975482822,1,1
629,0,0,2.3975647025848805,2,-0.08169229628356613,0,0
630,1,1,-0.6750325453968822,1,0.09479390310369491,1,2
631,0,0,0.6905662314839013,1,-0.2872866448559064,1,2
632,0,0,-1.101782163172127,0,-0.5182357924478918,1,1
633,1,1,-1.443181857392323,1,-0.5169759266580958,1,0
634,1,1,-0.9310823160620291,1,-1.1000050680901643,0,0
635,0,0,0.9466160021490482,1,-0.26479279106725634,1,0
636,1,1,-0.6750325453968822,1,0.2279722159667173,1,2
637,0,0,-1.272482010282225,0,2.7839511842193745,1,1
638,1,1,-0.1629330040665884,1,-0.32560756262886903,1,1
639,0,0,-0.8457323925069802,0,0.04563289009769552,1,0
640,1,1,-0.7603824689519312,1,-2.234225492557998,0,0
641,0,0,0.1784666901536075,1,-1.025856716919877,0,0
642,0,0,0.34916653726370545,1,1.5442694942640316,2,2
643,0,1,-0.24828292762163737,1,-0.36211742332899993,1,1
644,0,1,-0.33363285117668634,1,0.41165014923739734,2,1
645,0,0,-0.7603824689519312,0,0.9762012590857908,1,2
646,0,1,-0.33363285117668634,1,0.30532272601940297,1,2
647,1,1,-0.8457323925069802,1,0.18860141003559125,1,2
648,0,0,0.1784666901536075,1,-0.09316232441150085,1,1
649,0,0,0.34916653726370545,1,-1.3774380138848326,0,0
650,0,0,1.2026657728141952,1,2.1181908559240332,2,2
651,0,0,0.09311676659855851,1,-0.8920747183659107,0,0
652,0,0,0.7759161550389503,1,-0.07738775483509634,1,1
653,0,0,0.5198663843738034,1,2.6949469156110757,2,2
654,0,0,-0.07758308051153942,1,-0.275921605543788,1,0
655,0,0,-1.187132086727176,0,-0.13815003198880088,1,2
656,0,0,0.4345164608187544,1,-1.0688496369966667,0,0
657,0,0,0.09311676659855851,1,1.7504937757312697,1,1
658,1,1,-0.6750325453968822,1,0.4723861791871478,1,1
659,0,0,0.4345164608187544,1,1.0975945773734295,1,2
660,0,1,-1.101782163172127,1,-0.23865057592898864,1,1
661,0,1,-1.101782163172127,1,-0.8111283413715155,1,1
662,0,0,1.2026657728141952,1,0.011695255385064865,1,1
663,0,0,-0.07758308051153942,1,0.4211516370687758,2,2
664,1,1,1.2026657728141952,2,-0.4179452261393367,0,0
665,0,0,-0.7603824689519312,0,1.3438195976666918,2,2
666,0,0,-0.1629330040665884,1,1.2921388530811004,1,1
667,1,1,-0.7603824689519312,1,0.061013751614788767,1,1
668,0,0,0.6052163079288523,1,0.5207597760745247,1,0
669,0,0,0.9466160021490482,1,0.6168507897504264,1,0
670,0,0,-0.7603824689519312,0,-0.42471700475949037,0,0
671,0,0,-0.4189827747317353,0,0.850372163329912,1,1
672,0,0,0.5198663843738034,1,2.678883626791176,2,1
673,0,1,-1.0164322396170782,1,0.2158197605359764,1,2
674,0,0,0.4345164608187544,1,-0.17006663199696706,0,1
675,1,1,-0.8457323925069802,1,1.0595623788439616,2,1
676,0,0,-0.24828292762163737,1,0.38873634018548203,1,2
677,0,1,-1.0164322396170782,1,0.9833929929692099,1,0
678,0,0,2.3975647025848805,2,-0.44655467844928826,0,0
679,1,1,-0.8457323925069802,1,-0.5031961445822016,1,2
680,1,1,1.714765314144489,2,0.14636965887347003,1,1
681,0,0,0.09311676659855851,1,-0.2509342673795,1,1
682,0,1,-0.24828292762163737,1,-0.45610866068857486,1,2
683,0,1,0.9466160021490482,2,0.75042281067276,1,1
684,0,0,-0.4189827747317353,0,1.336050425296283,0,0
685,0,0,-0.1629330040665884,1,0.7566433980098779,1,1
686,0,0,-0.7603824689519312,0,-0.22269227592490556,1,1
687,0,0,-0.5043326982867843,0,0.33996903523879385,1,2
688,0,0,-0.07758308051153942,1,0.1809634736849528,1,1
689,0,0,-0.4189827747317353,0,1.032160297915898,1,2
690,0,1,-0.9310823160620291,1,-0.7503660642178109,1,2
691,1,1,-0.9310823160620291,1,-0.4241658134764546,0,0
692,0,0,-0.5896826218418333,0,0.3276066021764203,1,1
693,0,0,0.6905662314839013,1,-0.2777064154126657,0,0
694,0,0,-0.6750325453968822,0,-0.43810307877607324,1,1
695,0,0,1.2026657728141952,1,0.467136738396331,1,0
696,0,0,-0.5896826218418333,0,-0.47852377286536263,1,0
697,1,1,0.1784666901536075,1,-1.9595485031785083,0,0
698,0,0,-1.0164322396170782,0,-0.6438286633681839,1,1
699,0,0,0.34916653726370545,1,0.977513619283495,2,1
700,1,1,-0.5896826218418333,1,-0.6022793395088688,0,0
701,0,0,0.8612660785939993,1,0.9585106436207382,1,0
702,1,1,0.9466160021490482,2,0.7441497289277339,1,0
703,0,0,0.4345164608187544,1,0.4798403851101077,1,1
704,1,1,-0.33363285117668634,1,0.12954520113890217,1,2
705,1,1,-0.07758308051153942,1,1.3693056327061075,1,1
706,0,0,-1.0164322396170782,0,1.1461256574845309,1,1
707,1,1,-0.9310823160620291,1,0.09408522859693465,1,1
708,1,1,-0.9310823160620291,1,-0.35014869832593765,1,1
709,0,0,0.09311676659855851,1,-0.8426774805243246,0,0
710,0,0,-0.33363285117668634,0,0.7247267980017117,2,2
711,1,1,-0.07758308051153942,1,-0.37899437547147596,1,2
712,0,0,0.8612660785939993,1,0.7745702383105173,2,1
713,0,0,-0.9310823160620291,0,-1.5771004943635498,0,0
714,0,0,-0.7603824689519312,0,3.5235186500336004,2,2
715,0,0,2.3122147790298317,2,1.6331950212604682,1,1
716,0,0,0.34916653726370545,1,0.012955121174860898,1,2
717,0,0,-0.33363285117668634,0,0.23676502929133544,2,2
718,0,0,-0.4189827747317353,0,0.31485046105473546,1,2
719,0,1,-0.4189827747317353,1,1.2693037856410472,1,1
720,0,0,-0.1629330040665884,1,0.7087684979976286,2,1
721,1,1,-1.0164322396170782,1,0.49716353971980315,1,2
722,1,1,-1.0164322396170782,1,-1.3891705140523083,0,0
723,1,1,2.5682645496949785,3,0.32477190414937923,0,0
724,1,1,-1.272482010282225,1,-0.3264212259514457,1,2
725,1,1,0.4345164608187544,2,-0.21665541901546623,0,0
726,0,1,0.9466160021490482,2,-0.28253590094021713,0,0
727,1,1,-0.9310823160620291,1,-0.4160291802506885,1,1
728,1,1,1.9708150848096357,2,1.6745343674881508,1,1
729,0,1,0.007766843043509548,1,1.0910065291809543,1,2
730,0,0,-0.24828292762163737,1,0.9406887921359152,1,1
731,0,0,-1.272482010282225,0,-1.446940609955247,0,0
732,1,1,0.6905662314839013,2,-0.8521002267438407,0,0
733,1,1,-0.6750325453968822,1,0.8914752847220075,1,2
734,1,1,0.09311676659855851,1,0.2126963432654404,1,0
735,1,1,-0.5896826218418333,1,-1.1397170876726936,0,0
736,1,1,-1.101782163172127,1,3.004322708617864,2,2
737,0,0,-0.07758308051153942,1,-0.1964975663787297,0,0
738,0,0,0.7759161550389503,1,1.8333299514103591,2,2
739,1,1,-0.8457323925069802,1,0.012298941076008797,0,0
740,0,0,-0.33363285117668634,0,0.010304153575498411,1,1
741,0,0,-1.101782163172127,0,-1.4054437805038402,0,0
742,0,0,0.4345164608187544,1,0.05481941148162493,1,1
743,0,0,-1.187132086727176,0,0.19508446941225002,1,2
744,0,0,-0.5043326982867843,0,3.388398044077976,2,1
745,0,0,-0.6750325453968822,0,-1.348224875883937,0,0
746,1,1,-1.101782163172127,1,-0.29941285308269316,1,1
747,1,1,0.09311676659855851,1,-1.1053857449007516,0,0
748,0,0,-0.8457323925069802,0,0.2668705722266698,1,0
749,0,0,-0.24828292762163737,1,-0.14570922672757708,1,1
750,1,1,1.1173158492591462,2,-0.2798849333408547,1,2
751,1,1,-1.101782163172127,1,-1.4736077691725966,0,0
752,1,1,-1.101782163172127,1,-0.9170620565301987,0,0
753,1,1,-0.9310823160620291,1,0.5638839321710848,1,2
754,0,0,1.62941539058944,1,1.006543026856712,1,1
755,1,1,-0.33363285117668634,1,-0.4198875192319389,1,1
756,0,0,3.2510639381353705,2,-0.8255380563423076,0,0
757,0,0,0.26381661370865644,1,0.009411748641059554,1,1
758,0,0,-0.4189827747317353,0,-0.599812102337185,1,0
759,0,0,-0.07758308051153942,1,-0.6929371819662751,1,1
760,1,1,1.9708150848096357,2,1.0928438334577404,1,1
761,1,1,-1.0164322396170782,1,-0.3760021942207104,1,2
762,0,0,-1.0164322396170782,0,-1.326912146273221,0,0
763,0,0,-0.5043326982867843,0,3.0107007791787064,2,2
764,0,1,-0.7603824689519312,1,0.020803035157132024,1,2
765,0,1,0.34916653726370545,1,-0.942128136306349,0,0
766,0,1,-0.4189827747317353,1,-0.8746728221443529,0,0
767,1,1,-0.4189827747317353,1,-0.033633665843638264,1,0
768,0,0,-0.6750325453968822,0,0.13400722581109648,1,2
769,0,0,2.3122147790298317,2,-0.6511778804753274,0,0
770,1,1,-0.8457323925069802,1,-0.16074887459326723,1,0
771,1,1,-0.9310823160620291,1,1.9293422234743984,2,2
772,0,0,0.007766843043509548,1,0.7665123466966135,2,2
773,0,0,1.373365619924293,1,0.4033822799918609,1,2
774,0,0,2.5682645496949785,2,-0.238755564744805,0,0
775,1,1,-0.9310823160620291,1,-0.5447979628494248,1,0
776,0,0,0.09311676659855851,1,0.0655545178988453,1,2
777,1,1,-0.9310823160620291,1,-0.006074101691850026,1,1
778,0,0,0.1784666901536075,1,2.48520550881399,2,1
779,1,1,2.6536144732500277,3,1.2010085609525205,1,1
780,0,0,-0.9310823160620291,0,0.40277859430091695,1,1
781,0,0,2.056165008364685,2,1.2082527892438477,1,2
782,0,0,-0.4189827747317353,0,-1.146725091128434,0,0
783,1,1,-1.101782163172127,1,-0.9183219223199947,0,0
784,0,1,2.056165008364685,2,2.39021687770416,2,0
785,0,0,-0.07758308051153942,1,0.13384974258737195,0,0
786,0,0,0.34916653726370545,1,0.6203416678763195,1,0
787,0,0,0.1784666901536075,1,-0.11106291750818616,1,1
788,0,0,1.2026657728141952,1,1.2515344285641323,1,1
789,0,0,-0.7603824689519312,0,0.47676946224747985,1,1
790,1,1,0.26381661370865644,2,-0.06153444364682959,1,2
791,0,0,0.4345164608187544,1,1.6367121465903156,2,2
792,0,1,-0.7603824689519312,1,-0.6465058781715004,1,0
793,0,1,1.2880156963692442,2,0.749504158534367,1,2
794,0,0,-0.33363285117668634,0,0.5503403749307774,1,2
795,1,1,-1.187132086727176,1,-0.018935231629351203,1,0
796,0,0,1.2880156963692442,1,1.3605390665854433,1,1
797,1,1,-1.187132086727176,1,-1.4235018568242501,0,0
798,0,1,1.544065467034391,2,-0.208151324934343,1,1
799,0,0,-0.07758308051153942,1,-1.8153463646547707,0,0
800,0,0,1.544065467034391,1,-0.06683637884555456,1,2
801,1,1,1.0319659257040972,2,-0.5075794276425336,0,0
802,1,1,-1.0164322396170782,1,0.16524139851645647,1,0
803,0,0,-0.07758308051153942,1,-0.6211248319479011,1,0
804,1,1,-1.0164322396170782,1,-0.36705189767236773,0,0
805,0,0,-1.0164322396170782,0,1.2386732986266311,1,2
806,0,1,-0.8457323925069802,1,-1.3776217443125112,0,0
807,0,0,2.4829146261399297,2,-0.004578011066467236,1,2
808,0,0,1.62941539058944,1,2.9144260350751265,2,2
809,1,1,-0.8457323925069802,1,-1.7599122699037453,0,0
810,0,1,-0.8457323925069802,1,-0.5103353840577125,1,2
811,0,1,-0.6750325453968822,1,-1.3624508604270507,0,0
812,0,0,-1.0164322396170782,0,1.328884938616818,1,1
813,0,0,1.544065467034391,1,0.29954834114950446,1,2
814,0,0,0.8612660785939993,1,0.3537750645186421,1,2
815,1,1,1.544065467034391,2,1.825849498283445,1,0
816,0,1,2.2268648554747825,2,0.8244924202311852,1,1
817,1,1,-1.0164322396170782,1,-0.5196268942574582,1,1
818,0,1,0.6052163079288523,2,4.163819190493481,2,2
819,0,1,-0.8457323925069802,1,-0.6361907270175454,1,2
820,0,1,-0.7603824689519312,1,-0.6767426571266053,1,0
821,0,1,-1.0164322396170782,1,0.21542605247666513,1,2
822,0,0,0.4345164608187544,1,-0.0580698127248905,1,0
823,0,0,0.9466160021490482,1,-1.2190098908179814,0,0
824,0,1,-0.07758308051153942,1,0.9532349556259673,2,1
825,0,1,-0.5043326982867843,1,-0.48768404704533797,1,0
826,1,1,-0.24828292762163737,1,0.2765820376896809,1,0
827,0,0,0.007766843043509548,1,0.20335233865778649,1,2
828,0,0,0.9466160021490482,1,1.484399622044766,1,2
829,0,0,0.1784666901536075,1,1.1154164288582527,1,1
830,0,0,0.6905662314839013,1,0.6285045483060396,1,1
831,1,1,-1.101782163172127,1,-0.6257180926398659,1,2
832,0,0,-0.5896826218418333,0,1.9846450822056536,1,2
833,1,1,0.5198663843738034,2,0.9829730377059446,1,0
834,1,1,-0.9310823160620291,1,-0.61886757240785,0,0
835,0,0,1.0319659257040972,1,-0.3222216733187922,1,1
836,1,1,-1.272482010282225,1,-0.7507597722771222,1,0
837,1,1,-1.101782163172127,1,-1.5680977034072991,0,0
838,0,0,2.3122147790298317,2,0.46430204036928996,1,0
839,0,1,0.8612660785939993,2,0.1015656817238486,1,2
840,0,0,-0.5896826218418333,0,0.31227823506723523,1,0
841,0,0,-0.6750325453968822,0,-1.0468807272870984,0,0
842,1,1,-1.101782163172127,1,-0.44253885624431344,1,2
843,0,0,1.2026657728141952,1,-0.1601451889023233,1,0
844,0,0,0.9466160021490482,1,0.24645024755039247,1,2
845,0,0,-0.07758308051153942,1,0.3710194775164753,1,0
846,0,0,2.7389643968050765,2,1.527497530937372,1,2
847,0,1,-0.6750325453968822,1,-0.6185001115524927,1,1
848,0,0,1.9708150848096357,2,-0.020851277517999336,1,0
849,0,0,1.800115237699538,2,-1.0151741049105647,0,0
850,0,1,-0.24828292762163737,1,-0.2653702295542462,1,2
851,0,0,0.6052163079288523,1,0.3189187776676185,1,0
852,0,0,-0.07758308051153942,1,-0.49639811875809386,1,0
853,0,0,-0.33363285117668634,0,-1.3539467663459275,0,0
854,0,0,0.7759161550389503,1,2.082547152954387,1,1
855,0,1,-0.24828292762163737,1,-0.10276880105869561,1,2
856,1,1,0.34916653726370545,2,-0.3509098672406061,1,2
857,0,0,-0.6750325453968822,0,-0.17127400337885493,1,0
858,1,1,-0.5896826218418333,1,0.19106864720727515,1,2
859,0,0,-0.8457323925069802,0,0.20015017977538824,1,2
860,0,0,-0.7603824689519312,0,1.4909089286253787,1,1
861,0,1,-0.6750325453968822,1,-0.3866848062300226,1,0
862,1,1,-0.07758308051153942,1,-0.06631143476647289,1,2
863,0,0,-0.33363285117668634,0,0.48616596126304196,0,0
864,0,0,-0.9310823160620291,0,-1.3069905184720711,0,0
865,1,1,-1.357831933837274,1,0.2733798788072827,1,2
866,1,1,-0.7603824689519312,1,-0.24639350109544345,1,2
867,0,0,0.5198663843738034,1,0.11883634192563589,1,2
868,0,0,0.09311676659855851,1,1.0416880329512306,1,2
869,1,1,-1.0164322396170782,1,-0.7469014332958719,1,0
870,1,1,0.34916653726370545,2,2.0671400442333394,1,2
871,0,0,0.8612660785939993,1,0.17411295345293687,1,2
872,0,0,-0.8457323925069802,0,-0.35293090194507054,1,2
873,1,1,-1.0164322396170782,1,-0.6909686416697188,1,2
874,0,0,-0.5896826218418333,0,-0.8755127326708837,0,2
875,1,1,0.34916653726370545,2,1.056176489533885,1,1
876,0,0,0.007766843043509548,1,0.4301281808210725,2,2
877,0,0,-0.6750325453968822,0,-0.10778201701392566,1,1
878,0,0,-0.7603824689519312,0,0.11117215837104336,2,1
879,0,0,0.007766843043509548,1,0.8526819172778713,1,0
880,0,0,0.1784666901536075,1,1.9520985493025893,2,2
881,0,1,1.0319659257040972,2,1.8230935418682663,1,0
882,0,0,0.007766843043509548,1,-0.060327072264941724,1,1
883,1,1,2.4829146261399297,3,-1.3508758434832995,0,0
884,0,1,0.6052163079288523,2,0.6393446435390764,1,1
885,1,1,1.458715543479342,2,-0.10366120599313447,1,1
886,0,0,-0.1629330040665884,1,0.06006885227244174,1,1
887,0,0,-1.101782163172127,0,3.066843548436492,1,1
888,0,0,-0.1629330040665884,1,1.5659759319340592,2,2
889,0,0,0.34916653726370545,1,1.2090664525664243,1,0
890,0,0,0.6052163079288523,1,0.7031778435554087,2,2
891,0,0,0.8612660785939993,1,-0.17586726407081965,1,1
892,0,0,0.1784666901536075,1,-1.0446234677470472,0,0
893,0,0,-0.1629330040665884,1,0.8096889972010818,1,2
894,0,0,-0.5896826218418333,0,-0.6981341283491838,1,2
895,0,0,-0.4189827747317353,0,2.091024999831556,2,2
896,1,1,-0.6750325453968822,1,0.6166408121187936,2,1
897,1,1,-0.07758308051153942,1,0.7832843100232733,1,0
898,1,1,-0.24828292762163737,1,-0.9593463021002281,0,0
899,0,0,0.5198663843738034,1,0.325953028327313,1,2
900,0,0,0.6052163079288523,1,-0.038121937719786635,1,2
901,0,1,0.6905662314839013,2,0.2799154325918496,1,0
902,0,0,0.5198663843738034,1,1.9194470275837088,1,2
903,0,1,0.34916653726370545,1,-0.33272055490042585,1,1
904,0,0,0.007766843043509548,1,0.2633271996928685,2,1
